"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-15",,,,,,,"0.22",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"77",",,0","45",",,0",,,,,"24.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-16",,,,,,,"0.17",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"81",",,0","47",",,0",,,,,"6.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-17",,,,,,,"0.28",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"72",",,0","47",",,0",,,,,"29.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-18",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-19","    2",",,0",,,,,,,,,,,,,"0.3",",,0",,,,,"0.07",",,0","0.0",",,0","0.0",",,0",,,"83",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-20",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"84",",,0","58",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-21",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"84",",,0","57",",,0",,,,,"19.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-22",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"80",",,0","69",",,0",,,,,"31.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-23",,,,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"82",",,0","65",",,0",,,,,"21.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-24",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"84",",,0","65",",,0",,,,,"11.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-25",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"74",",,0","63",",,0",,,,,"18.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-26",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"78",",,0","54",",,0",,,,,"19.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-27",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-28",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-29",,,,,"    3",",,0",,,,,,,,,,,,,"119.9",",,0","0.00",",,0","0.0",",,0","0.0",",,0",,,"73",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-30",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"68",",,0","55",",,0",,,,,"28.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-05-31",,,,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-01",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"79",",,0","47",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-02",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"80",",,0","47",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-03",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-04",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"83",",,0","49",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-05",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-06",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-07",,,,,,,,,,,,,,,,,,,,,"1.22",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-08",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"71",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-09",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"70",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-10",,,,,,,,,,,,,,,,,,,,,"0.07",",,0","0.0",",,0","0.0",",,0",,,"66",",,0","54",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-11",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-12",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"72",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-13",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"64",",,0","53",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-14",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-15",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-16",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-17",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-18",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-19",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-20",,,,,,,,,,,,,,,,,,,,,"1.25",",,0","0.0",",,0","0.0",",,0",,,"88",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-21",,,,,,,,,,,,,,,,,,,,,"0.05",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-22",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-23",,,,,,,,,,,,,,,,,,,,,"0.97",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-24",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-25",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-26",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-27",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-28",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-29",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"89",",,0","52",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-06-30",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-01",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"92",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-02",,,,,,,,,,,,,,,,,,,,,"0.05",",,0","0.0",",,0","0.0",",,0",,,"90",",,0","68",",,0",,,,,"24.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-03",,,,,,,,,,,,,,,,,,,,,"0.15",",,0","0.0",",,0","0.0",",,0",,,"97",",,0","70",",,0",,,,,"16.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-04",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"90",",,0","66",",,0",,,,,"11.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-05",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"90",",,0","68",",,0",,,,,"8.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-06",,,,,,,,,,,,,,,,,,,,,"1.05",",,0","0.0",",,0","0.0",",,0",,,"89",",,0","68",",,0",,,,,"11.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-07",,,,,,,,,,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"86",",,0","68",",,0",,,,,"9.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-08",,,,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"95",",,0","69",",,0",,,,,"11.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-09",,,,,,,,,,,,,,,,,,,,,"0.24",",,0","0.0",",,0","0.0",",,0",,,"77",",,0","70",",,0",,,,,"13.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-10",,,,,,,,,,,,,,,,,,,,,"0.15",",,0","0.0",",,0","0.0",",,0",,,"89",",,0","65",",,0",,,,,"18.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-11",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-12",,,,,"    2",",,0",,,,,,,,,,,,,"32.9",",,0","0.00",",,0","0.0",",,0","0.0",",,0",,,"84",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-13",,,,,,,"0.15",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"90",",,0","60",",,0",,,,,"16.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-14",,,,,,,"0.19",",,0",,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"90",",,0","72",",,0",,,,,"11.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-15",,,,,,,"0.19",",,0",,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"85",",,0","72",",,0",,,,,"44.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-16",,,,,,,"0.12",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"91",",,0","71",",,0",,,,,"21.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-17",,,,,,,"0.19",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"92",",,0","69",",,0",,,,,"11.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-18",,,,,,,"0.19",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"88",",,0","70",",,0",,,,,"8.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-19",,,,,,,"0.24",",,0",,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"90",",,0","70",",,0",,,,,"6.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-20",,,,,,,"0.30",",,0",,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"90",",,0","65",",,0",,,,,"14.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-21",,,,,,,"0.23",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"92",",,0","60",",,0",,,,,"8.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-22",,,,,,,"0.26",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"95",",,0","63",",,0",,,,,"11.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-23",,,,,,,"0.19",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"93",",,0","73",",,0",,,,,"14.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-24",,,,,,,"0.22",",,0",,,,,,,,,,,,,"0.15",",,0","0.0",",,0","0.0",",,0",,,"84",",,0","70",",,0",,,,,"13.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-25",,,,,,,"0.24",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"90",",,0","64",",,0",,,,,"11.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-26",,,,,,,"0.25",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"95",",,0","69",",,0",,,,,"11.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-27",,,,,,,"0.19",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"99",",,0","75",",,0",,,,,"18.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-28",,,,,,,,,,,,,,,,,,,,,"0.50",",,0","0.0",",,0","0.0",",,0",,,"81",",,0","72",",,0",,,,,"11.2",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-29",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-30",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-07-31",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-01",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"94",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-02",,,,,,,,,,,,,,,"0.2",",,0",,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"96",",,0","71",",,0",,,,,"8.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-03",,,,,,,"0.24",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"98",",,0","71",",,0",,,,,"9.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-04",,,,,,,"0.24",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"97",",,0","72",",,0",,,,,"8.7",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-05",,,,,,,"0.21",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"95",",,0","73",",,0",,,,,"9.9",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-06",,,,,,,"0.26",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"97",",,0","72",",,0",,,,,"18.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-07",,,,,,,"0.15",",,0",,,,,,,,,,,,,"0.08",",,0","0.0",",,0","0.0",",,0",,,"92",",,0","74",",,0",,,,,"29.8",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-08",,,,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"85",",,0","60",",,0",,,,,"37.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-09",,,,,,,,,,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"88",",,0","61",",,0",,,,,"21.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-10","    3",",,0",,,,,,,,,,,,,"0.3",",,0",,,,,"0.60",",,0","0.0",",,0","0.0",",,0",,,"91",",,0","71",",,0",,,,,"26.1",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-11",,,,,,,"0.11",",,0",,,,,,,,,,,,,"0.20",",,0","0.0",",,0","0.0",",,0",,,"86",",,0","69",",,0",,,,,"13.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-12",,,,,,,"0.25",",,0",,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"85",",,0","59",",,0",,,,,"36.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-13",,,,,,,"0.03",",,0",,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"79",",,0","63",",,0",,,,,"42.3",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1955-08-14",,,,,,,"0.09",",,0",,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"81",",,0","60",",,0",,,,,"13.0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
