"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-08",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"73",",,0","42",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-09",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"79",",,0","43",",,0","75",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-10",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"84",",,0","46",",,0","78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-11",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"78",",,0","46",",,0","70",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-12",,,,,,,,,,,,,,,,,,,"0.10",",,0",,,,,,,"70",",,0","59",",,0","68",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-13",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"78",",,0","61",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-14",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"80",",,0","52",",,0","73",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-15",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"76",",,0","55",",,0","72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-16",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"80",",,0","50",",,0","71",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-17",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"84",",,0","51",",,0","75",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-18",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"85",",,0","56",",,0","77",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-19",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"89",",,0","64",",,0","78",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-20",,,,,,,,,,,,,,,,,,,"0.37",",,0",,,,,,,"83",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-21",,,,,,,,,,,,,,,,,,,"0.15",",,0",,,,,,,"83",",,0","64",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-22",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"75",",,0","57",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-23",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"65",",,0","54",",,0","58",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-24",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"68",",,0","42",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-25",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"74",",,0","39",",,0","74",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-26",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"78",",,0","45",",,0","72",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-27",,,,,,,,,,,,,,,,,,,"0.65",",,0",,,,,,,"74",",,0","56",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-28",,,,,,,,,,,,,,,,,,,"0.49",",,0",,,,,,,"67",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-29",,,,,,,,,,,,,,,,,,,"0.24",",,0",,,,,,,"70",",,0","52",",,0","63",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-09-30",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"71",",,0","53",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-01",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"71",",,0","52",",,0","68",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-02",,,,,,,,,,,,,,,,,,,"0.01",",,0",,,,,,,"68",",,0","58",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-03",,,,,,,,,,,,,,,,,,,"0.24",",,0",,,,,,,"62",",,0","57",",,0","57",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-04",,,,,,,,,,,,,,,,,,,"0.01",",,0",,,,,,,"78",",,0","53",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-05",,,,,,,,,,,,,,,,,,,"0.13",",,0",,,,,,,"76",",,0","61",",,0","69",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-06",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"84",",,0","67",",,0","76",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-07",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"76",",,0","61",",,0","69",",I,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-08",,,,,,,,,,,,,,,,,,,"0.00","T,,0",,,,,,,"61",",I,0","52",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-09",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"55",",,0","48",",,0","52",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-10",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"52",",,0","47",",,0","57",",I,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-11",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"55",",,0","48",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-12",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"67",",,0","39",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-13",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"67",",,0","46",",,0","61",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-14",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"72",",,0","43",",,0","59",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-15",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"59",",,0","38",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-16",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"66",",,0","30",",,0","52",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-17",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"73",",,0","35",",,0","59",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-18",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"78",",,0","36",",,0","59",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-19",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"59",",,0","40",",,0","58",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-20",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"58",",,0","41",",,0","50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-21",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"61",",,0","43",",,0","50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-22",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"55",",,0","35",",,0","48",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-23",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"59",",,0","30",",,0","56",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-24",,,,,,,,,,,,,,,,,,,"0.02",",,0",,,,,,,"71",",,0","52",",,0","60",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-25",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"76",",,0","43",",,0","60",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-26",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"60",",,0","38",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-27",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"53",",,0","35",",,0","44",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-28",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"67",",,0","30",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-29",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"58",",,0","38",",,0","48",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-30",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"60",",,0","28",",,0","51",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-10-31",,,,,,,,,,,,,,,,,,,"0.00",",,0",,,,,,,"74",",,0","31",",,0","64",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-01",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"75",",,0","47",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-02",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"77",",,0","54",",,0","67",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-03",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"75",",,0","51",",,0","65",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-04",,,,,,,,,,,,,,,,,,,"0.27",",,0","0.0",",,0","0.0",",,0",,,"65",",,0","47",",I,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-05",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"44",",I,0","34",",,0","34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-06",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"46",",,0","23",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-07",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"51",",,0","25",",,0","50",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-08",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"65",",,0","43",",,0","62",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-09",,,,,,,,,,,,,,,,,,,"0.77",",,0","0.0",",,0","0.0",",,0",,,"62",",,0","49",",,0","52",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-10",,,,,,,,,,,,,,,,,,,"0.10",",,0","0.0",",,0","0.0",",,0",,,"53",",,0","43",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-11",,,,,,,,,,,,,,,,,,,"0.01",",,0","0.0",",,0","0.0",",,0",,,"49",",,0","45",",,0","46",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-12",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"47",",,0","42",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-13",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","29",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-14",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"57",",,0","33",",,0","55",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-15",,,,,,,,,,,,,,,,,,,"0.20",",,0","0.0",",,0","0.0",",,0",,,"64",",,0","48",",,0","48",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-16",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"49",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-17",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"41",",,0","35",",,0","35",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-18",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"40",",,0","34",",,0","38",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-19",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"43",",,0","36",",,0","41",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-20",,,,,,,,,,,,,,,,,,,"0.25",",,0","0.0",",,0","0.0",",,0",,,"41",",,0","35",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-21",,,,,,,,,,,,,,,,,,,"0.02",",,0","0.0",",,0","0.0",",,0",,,"42",",,0","36",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-22",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"42",",,0","34",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-23",,,,,,,,,,,,,,,,,,,"0.12",",,0","0.0","T,,0","0.0",",,0",,,"37",",,0","35",",,0","35",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-24",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"40",",,0","27",",,0","34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-25",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"38",",,0","25",",,0","34",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-26",,,,,,,,,,,,,,,,,,,"0.03",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","32",",,0","49",",,0",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-27",,,,,,,,,,,,,,,,,,,"0.18",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","39",",,0","40",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-28",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"44",",,0","37",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-29",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0",",,0","0.0",",,0",,,"42",",,0","38",",,0","39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-11-30",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","0.0",",,0",,,"39",",,0","23",",,0","23",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-01",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"29",",,0","23",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-02",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"30",",,0","19",",,0","24",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-03",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"34",",,0","13",",,0","27",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-04",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"39",",,0","17",",,0","38",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-05",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"52",",,0","29",",,0","42",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-06",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"45",",,0","36",",,0","39",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-07",,,,,,,,,,,,,,,,,,,"0.16",",,0","0.0",",,0","0.0",",,0",,,"39",",,0","30",",,0","37",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-08",,,,,,,,,,,,,,,,,,,"0.18",",,0","0.0",",,0","0.0",",,0",,,"38",",,0","33",",,0","33",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-09",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"33",",,0","29",",,0","31",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-10",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"37",",,0","25",",,0","36",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-11",,,,,,,,,,,,,,,,,,,"0.54",",,0","0.0",",,0","0.0",",,0",,,"38",",,0","31",",,0","32",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-12",,,,,,,,,,,,,,,,,,,"0.15",",,0","5.0",",,0","5.0",",,0",,,"32",",,0","23",",,0","28",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-13",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","0.0",",,0",,,"28",",,0","18",",,0","21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-14",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"29",",,0","21",",,0","21",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-15",,,,,,,,,,,,,,,,,,,"0.00",",,0","0.0",",,0","0.0",",,0",,,"35",",,0","16",",,0","35",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00331778","COLUMBUS OHIO STATE, OH US","40.0","-83.01667","232.0","1944-12-16",,,,,,,,,,,,,,,,,,,"0.00","T,,0","0.0","T,,0","0.0",",,0",,,"35",",,0","24",",,0","24",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
