"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-04-30","   90",",,X","   90",",,X",,,,,,,,," 1318",",,X","0.00","T,,0,null","   21",",,X","0.0",",,0,","0.0",",,0,",,,"66",",,0","50",",,0",,,"  180",",,X","  180","W,,X","  180","W,,X",,,"24.2",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-01","   90",",,X","   90",",,X",,,,,,,,," 1036",",,X","0.00","T,,0,null","   30",",,X","0.0",",,0,","0.0",",,0,",,,"73",",,0","57",",,0",,,"  252",",,X","  225","W,,X","  225","W,,X",,,"39.1",",,X","27.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-02","  100",",,X","  100",",,X",,,,,,,,," 1236",",,X","0.10",",,0,null","    6",",,X","0.0",",,0,","0.0",",,0,",,,"71",",,0","55",",,0",,,"   54",",,X","  180","W,,X","  180","W,,X",,,"41.4",",,X","31.1",",,X",,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-03","  100",",,X","  100",",,X",,,,,,,,," 1242",",,X","0.01",",,0,null","    0",",,X","0.0",",,0,","0.0",",,0,",,,"55",",,0","47",",,0",,,"    6",",,X","  225","W,,X","  225","W,,X",,,"30.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-04","   70",",,X","   90",",,X",,,,,,,,," 1736",",,X","0.00","T,,0,null","   19",",,X","0.0",",,0,","0.0",",,0,",,,"57",",,0","40",",,0",,,"  156",",,X","  270","W,,X","  270","W,,X",,,"31.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-05","   30",",,X","   40",",,X",,,,,,,,," 1512",",,X","0.00",",,0,null","   96",",,X","0.0",",,0,","0.0",",,0,",,,"62",",,0","33",",,0",,,"  750",",,X","  315","W,,X","  315","W,,X",,,"20.8",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-06","   80",",,X","  100",",,X",,,,,,,,," 1118",",,X","0.00",",,0,null","   36",",,X","0.0",",,0,","0.0",",,0,",,,"63",",,0","37",",,0",,,"  306",",,X","  180","W,,X","  180","W,,X",,,"18.3",",,X","11.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-07","   90",",,X","   90",",,X",,,,,,,,," 1354",",,X","0.00","T,,0,null","   30",",,X","0.0",",,0,","0.0",",,0,",,,"73",",,0","52",",,0",,,"  252",",,X","  225","W,,X","  225","W,,X",,,"39.1",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-08","   90",",,X","  100",",,X",,,,,,,,," 1142",",,X","0.16",",,0,null","    5",",,X","0.0",",,0,","0.0",",,0,",,,"73",",,0","57",",,0",,,"   48",",,X","  180","W,,X","  135","W,,X",,,"36.7",",,X","25.9",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-09","   70",",,X","   60",",,X",,,,,,,,," 1454",",,X","0.01",",,0,null","   56",",,X","0.0",",,0,","0.0",",,0,",,,"78",",,0","58",",,0",,,"  480",",,X","  225","W,,X","  180","W,,X",,,"27.5",",,X","17.9",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-10","   80",",,X","   90",",,X",,,,,,,,," 1318",",,X","0.24",",,0,null","    8",",,X","0.0",",,0,","0.0",",,0,",,,"71",",,0","58",",,0",,,"   72",",,X","  180","W,,X","  180","W,,X",,,"33.3",",,X","21.9",",,X",,,,,"    1",",,0",,,"    1",",,X",,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-11","   50",",,X","   50",",,X",,,,,,,,," 1012",",,X","0.00","T,,0,null","   84",",,X","0.0",",,0,","0.0",",,0,",,,"70",",,0","54",",,0",,,"  726",",,X","  270","W,,X","  270","W,,X",,,"34.4",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-12","   70",",,X","   60",",,X",,,,,,,,," 1854",",,X","0.01",",,0,null","   49",",,X","0.0",",,0,","0.0",",,0,",,,"66",",,0","52",",,0",,,"  420",",,X","  315","W,,X","  270","W,,X",,,"36.7",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-13","  100",",,X","  100",",,X",,,,,,,,," 1448",",,X","0.01",",,0,null","    2",",,X","0.0",",,0,","0.0",",,0,",,,"57",",,0","50",",,0",,,"   12",",,X","  270","W,,X","  270","W,,X",,,"17.2",",,X","12.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-14","   60",",,X","   40",",,X",,,,,,,,," 1636",",,X","0.15",",,0,null","   64",",,X","0.0",",,0,","0.0",",,0,",,,"65",",,0","44",",,0",,,"  546",",,X","  270","W,,X","  270","W,,X",,,"36.7",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-15","   50",",,X","   50",",,X",,,,,,,,," 1112",",,X","0.00",",,0,null","   54",",,X","0.0",",,0,","0.0",",,0,",,,"57",",,0","40",",,0",,,"  468",",,X","  270","W,,X","  270","W,,X",,,"24.2",",,X","16.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-16","   50",",,X","   60",",,X",,,,,,,,," 1400",",,X","0.05",",,0,null","   70",",,X","0.0",",,0,","0.0",",,0,",,,"71",",,0","39",",,0",,,"  606",",,X","  225","W,,X","  225","W,,X",,,"40.3",",,X","30.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-17","   60",",,X","   60",",,X",,,,,,,,," 1824",",,X","0.04",",,0,null","   54",",,X","0.0",",,0,","0.0",",,0,",,,"56",",,0","38",",,0",,,"  474",",,X","  315","W,,X","  315","W,,X",,,"32.2",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-18","   50",",,X","   50",",,X",,,,,,,,," 1218",",,X","0.00",",,0,null","   68",",,X","0.0",",,0,","0.0",",,0,",,,"67",",,0","34",",,0",,,"  594",",,X","  315","W,,X","  225","W,,X",,,"25.3",",,X","17.0",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-19","  100",",,X","  100",",,X",,,,,,,,," 2036",",,X","0.46",",,0,null","    3",",,X","0.0",",,0,","0.0",",,0,",,,"61",",,0","51",",,0",,,"   30",",,X","   90","W,,X","   90","W,,X",,,"25.3",",,X","17.0",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-20","   70",",,X","   80",",,X",,,,,,,,," 1154",",,X","0.00","T,,0,null","   23",",,X","0.0",",,0,","0.0",",,0,",,,"66",",,0","47",",,0",,,"  198",",,X","  360","W,,X","  315","W,,X",,,"25.3",",,X","17.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-21","   50",",,X","   40",",,X",,,,,,,,," 1224",",,X","0.00",",,0,null","   76",",,X","0.0",",,0,","0.0",",,0,",,,"74",",,0","43",",,0",,,"  666",",,X","  270","W,,X","  270","W,,X",,,"21.9",",,X","17.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-22","  100",",,X","  100",",,X",,,,,,,,," 1342",",,X","0.01",",,0,null","   11",",,X","0.0",",,0,","0.0",",,0,",,,"74",",,0","54",",,0",,,"   96",",,X","  225","W,,X","  225","W,,X",,,"21.9",",,X","17.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-23","  100",",,X","  100",",,X",,,,,,,,," 1448",",,X","0.01",",,0,null","   15",",,X","0.0",",,0,","0.0",",,0,",,,"75",",,0","60",",,0",,,"  132",",,X","  225","W,,X","  225","W,,X",,,"20.8",",,X","17.9",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-24","  100",",,X","  100",",,X",,,,,,,,," 1754",",,X","0.16",",,0,null","    0",",,X","0.0",",,0,","0.0",",,0,",,,"67",",,0","59",",,0",,,"    0",",,X","  360","W,,X","  360","W,,X",,,"13.9",",,X","10.1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-25","  100",",,X","  100",",,X",,,,,,,,," 1842",",,X","0.58",",,0,null","   11",",,X","0.0",",,0,","0.0",",,0,",,,"74",",,0","58",",,0",,,"  102",",,X","  225","W,,X","  225","W,,X",,,"28.9",",,X","19.0",",,X","    1",",,X","    1",",,X","    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-26","   70",",,X","   50",",,X",,,,,,,,," 1400",",,X","0.00","T,,0,null","   60",",,X","0.0",",,0,","0.0",",,0,",,,"76",",,0","57",",,0",,,"  534",",,X","  225","W,,X","  225","W,,X",,,"24.2",",,X","14.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-27","  100",",,X","  100",",,X",,,,,,,,," 1142",",,X","0.58",",,0,null","    0",",,X","0.0",",,0,","0.0",",,0,",,,"72",",,0","60",",,0",,,"    0",",,X","  135","W,,X","  135","W,,X",,,"31.1",",,X","23.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-28","   90",",,X","   90",",,X",,,,,,,,," 1506",",,X","0.09",",,0,null","   39",",,X","0.0",",,0,","0.0",",,0,",,,"79",",,0","61",",,0",,,"  342",",,X","  270","W,,X","  225","W,,X",,,"41.4",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-29","   90",",,X","   90",",,X",,,,,,,,," 1700",",,X","0.17",",,0,null","   33",",,X","0.0",",,0,","0.0",",,0,",,,"74",",,0","60",",,0",,,"  288",",,X","  180","W,,X","  180","W,,X",,,"25.3",",,X","19.9",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-30","   80",",,X","   90",",,X",,,,,,,,," 1648",",,X","0.52",",,0,null","   16",",,X","0.0",",,0,","0.0",",,0,",,,"69",",,0","55",",,0",,,"  144",",,X","  270","W,,X","  270","W,,X",,,"26.4",",,X","19.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-05-31","   60",",,X","   70",",,X",,,,,,,,," 1518",",,X","0.00",",,0,null","   75",",,X","0.0",",,0,","0.0",",,0,",,,"73",",,0","55",",,0",,,"  672",",,X","  180","W,,X","  225","W,,X",,,"26.4",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-01","   30",",,X","   40",",,X",,,,,,,,," 1336",",,X","0.00",",,0,null","   78",",,X","0.0",",,0,","0.0",",,0,",,,"77",",,0","52",",,0",,,"  696",",,X","  180","W,,X","  180","W,,X",,,"19.5",",,X","12.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-02","   30",",,X","   30",",,X",,,,,,,,," 1418",",,X","0.00",",,0,null","   75",",,X","0.0",",,0,","0.0",",,0,",,,"81",",,0","52",",,0",,,"  672",",,X","  135","W,,X","  135","W,,X",,,"19.5",",,X","12.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-03","   80",",,X","   80",",,X",,,,,,,,," 2354",",,X","0.00","T,,0,null","   48",",,X","0.0",",,0,","0.0",",,0,",,,"89",",,0","66",",,0",,,"  432",",,X","  270","W,,X","  270","W,,X",,,"34.4",",,X","25.1",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-04","   80",",,X","   80",",,X",,,,,,,,," 0036",",,X","0.69",",,0,null","   40",",,X","0.0",",,0,","0.0",",,0,",,,"82",",,0","63",",,0",,,"  354",",,X","  225","W,,X","  270","W,,X",,,"65.5",",,X","34.9",",,X",,,,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-05","   70",",,X","   60",",,X",,,,,,,,," 1554",",,X","0.95",",,0,null","   52",",,X","0.0",",,0,","0.0",",,0,",,,"86",",,0","64",",,0",,,"  462",",,X","  180","W,,X","  225","W,,X",,,"35.6",",,X","28.0",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-06","   70",",,X","  100",",,X",,,,,,,,," 1736",",,X","0.28",",,0,null","    5",",,X","0.0",",,0,","0.0",",,0,",,,"74",",,0","59",",,0",,,"   42",",,X","  270","W,,X","  270","W,,X",,,"27.5",",,X","19.9",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-07","   30",",,X","   50",",,X",,,,,,,,," 1530",",,X","0.00",",,0,null","   59",",,X","0.0",",,0,","0.0",",,0,",,,"81",",,0","55",",,0",,,"  528",",,X","  180","W,,X","  180","W,,X",,,"23.0",",,X","16.1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-08","   30",",,X","   30",",,X",,,,,,,,," 1248",",,X","0.00",",,0,null","   73",",,X","0.0",",,0,","0.0",",,0,",,,"85",",,0","57",",,0",,,"  654",",,X","  180","W,,X","  180","W,,X",,,"23.0",",,X","15.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-09","   20",",,X","   30",",,X",,,,,,,,," 1448",",,X","0.00",",,0,null","   75",",,X","0.0",",,0,","0.0",",,0,",,,"88",",,0","65",",,0",,,"  672",",,X","  225","W,,X","  270","W,,X",,,"20.8",",,X","16.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-10","   10",",,X","   20",",,X",,,,,,,,," 1536",",,X","0.00",",,0,null","   80",",,X","0.0",",,0,","0.0",",,0,",,,"90",",,0","66",",,0",,,"  720",",,X","  225","W,,X","  180","W,,X",,,"23.0",",,X","17.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-11","   40",",,X","   50",",,X",,,,,,,,," 1512",",,X","0.00",",,0,null","   48",",,X","0.0",",,0,","0.0",",,0,",,,"91",",,0","67",",,0",,,"  426",",,X","  225","W,,X","  225","W,,X",,,"19.5",",,X","15.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-12","   90",",,X","   90",",,X",,,,,,,,," 1230",",,X","1.84",",,0,null","   17",",,X","0.0",",,0,","0.0",",,0,",,,"87",",,0","68",",,0",,,"  156",",,X","  225","W,,X","  225","W,,X",,,"34.4",",,X","25.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-13","   60",",,X","   70",",,X",,,,,,,,," 1454",",,X","0.00",",,0,null","   53",",,X","0.0",",,0,","0.0",",,0,",,,"84",",,0","61",",,0",,,"  414",",,X","  360","W,,X","  315","W,,X",,,"17.2",",,X","13.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-14","   10",",,X","   20",",,X",,,,,,,,," 1336",",,X","0.00",",,0,null","  100",",,X","0.0",",,0,","0.0",",,0,",,,"79",",,0","52",",,0",,,"  900",",,X","  135","W,,X","  315","W,,X",,,"12.8",",,X","6.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-15","   70",",,X","   80",",,X",,,,,,,,," 1118",",,X","0.00","T,,0,null","   62",",,X","0.0",",,0,","0.0",",,0,",,,"82",",,0","59",",,0",,,"  558",",,X","  180","W,,X","  180","W,,X",,,"18.3",",,X","11.0",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-16","   90",",,X","  100",",,X",,,,,,,,," 1418",",,X","0.86",",,0,null","   16",",,X","0.0",",,0,","0.0",",,0,",,,"87",",,0","70",",,0",,,"  144",",,X","  270","W,,X","  180","W,,X",,,"24.2",",,X","17.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-17","   80",",,X","  100",",,X",,,,,,,,," 1436",",,X","1.48",",,0,null","   17",",,X","0.0",",,0,","0.0",",,0,",,,"81",",,0","67",",,0",,,"  156",",,X","  225","W,,X","  225","W,,X",,,"26.4",",,X","17.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-18","   70",",,X","   70",",,X",,,,,,,,," 1218",",,X","0.00",",,0,null","   54",",,X","0.0",",,0,","0.0",",,0,",,,"85",",,0","66",",,0",,,"  492",",,X","  135","W,,X","  180","W,,X",,,"15.0",",,X","10.1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-19","   80",",,X","   90",",,X",,,,,,,,," 1806",",,X","1.94",",,0,null","   44",",,X","0.0",",,0,","0.0",",,0,",,,"88",",,0","67",",,0",,,"  390",",,X","  270","W,,X","  270","W,,X",,,"26.4",",,X","19.9",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-20","   50",",,X","   50",",,X",,,,,,,,," 1400",",,X","0.04",",,0,null","   58",",,X","0.0",",,0,","0.0",",,0,",,,"84",",,0","65",",,0",,,"  522",",,X","  180","W,,X","  225","W,,X",,,"20.8",",,X","16.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-21","   80",",,X","   80",",,X",,,,,,,,," 0448",",,X","0.09",",,0,null","   48",",,X","0.0",",,0,","0.0",",,0,",,,"81",",,0","65",",,0",,,"  432",",,X","  270","W,,X","  270","W,,X",,,"23.0",",,X","16.1",",,X","    1",",,X",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-22","   60",",,X","   60",",,X",,,,,,,,," 1400",",,X","0.00",",,0,null","   51",",,X","0.0",",,0,","0.0",",,0,",,,"82",",,0","64",",,0",,,"  456",",,X","  270","W,,X","  270","W,,X",,,"19.5",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-23","   30",",,X","   40",",,X",,,,,,,,," 1300",",,X","0.00",",,0,null","   90",",,X","0.0",",,0,","0.0",",,0,",,,"81",",,0","60",",,0",,,"  810",",,X","  270","W,,X","  270","W,,X",,,"18.3",",,X","14.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-24","   60",",,X","   50",",,X",,,,,,,,," 1754",",,X","0.03",",,0,null","   82",",,X","0.0",",,0,","0.0",",,0,",,,"84",",,0","61",",,0",,,"  618",",,X","  180","W,,X","  180","W,,X",,,"26.4",",,X","23.0",",,X",,,,,"    1",",,0",,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-25","   50",",,X","   60",",,X",,,,,,,,," 1424",",,X","0.00",",,0,null","   56",",,X","0.0",",,0,","0.0",",,0,",,,"86",",,0","62",",,0",,,"  504",",,X","  180","W,,X","  180","W,,X",,,"19.5",",,X","12.1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-26","   80",",,X","   90",",,X",,,,,,,,," 1842",",,X","0.16",",,0,null","   37",",,X","0.0",",,0,","0.0",",,0,",,,"88",",,0","65",",,0",,,"  336",",,X","  270","W,,X","  270","W,,X",,,"63.3",",,X","36.0",",,X","    1",",,X",,,"    1",",,0",,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-27","  100",",,X","  100",",,X",,,,,,,,," 0042",",,X","0.27",",,0,null","    4",",,X","0.0",",,0,","0.0",",,0,",,,"73",",,0","65",",,0",,,"   36",",,X","  270","W,,X","  180","W,,X",,,"25.3",",,X","19.0",",,X",,,,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","39.99068","-82.87703","246.8","1973-06-28","   80",",,X","   90",",,X",,,,,,,,," 1530",",,X","0.14",",,0,null","   41",",,X","0.0",",,0,","0.0",",,0,",,,"78",",,0","63",",,0",,,"  216",",,X","  225","W,,X","  225","W,,X",,,"27.5",",,X","23.0",",,X","    1",",,X",,,"    1",",,0",,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
